zooniverse_user_id,light_curve_id,answer_id,classification_id,"session_id"
567588,639643,9,3401936,NULL
497810,639643,9,3402120,NULL
470474,639643,9,3402131,NULL
383402,639644,10,3400449,NULL
391094,639644,9,3432482,NULL
390333,639644,9,3432611,NULL
566288,639644,10,3433234,NULL
383103,639644,10,3433285,NULL
553292,639644,10,3433597,NULL
389603,639644,10,3434132,NULL
561143,639644,9,3434140,NULL
250671,639644,9,3434190,NULL
392421,639644,9,3434202,NULL
383402,639645,9,3400784,NULL
185209,639645,9,3400796,NULL
562909,639645,9,3400856,NULL
429332,639645,9,3400948,NULL
508418,639645,9,3400966,NULL
448029,639645,9,3401011,NULL
528747,639645,9,3401261,NULL
391094,639645,9,3401352,NULL
6843,639645,9,3401624,NULL
567588,639645,9,3402150,NULL
547181,639646,10,3216790,NULL
383402,639646,10,3400916,NULL
391094,639646,9,3432704,NULL
390333,639646,10,3433326,NULL
396098,639646,9,3433730,NULL
362038,639646,10,3433814,NULL
570456,639646,10,3434037,NULL
250671,639646,10,3434164,NULL
569410,639646,10,3434683,NULL
566288,639646,10,3439913,NULL
383402,639647,10,3400706,NULL
391094,639647,10,3432793,NULL
562909,639647,10,3442367,NULL
566288,639647,10,3443473,NULL
60234,639647,10,3446196,NULL
385949,639647,10,3446458,NULL
250671,639647,10,3446712,NULL
509778,639647,10,3447060,NULL
390333,639647,10,3447188,NULL
392421,639647,10,3447378,NULL
383402,639648,9,3402180,NULL
456274,639648,9,3402315,NULL
530218,639648,10,3402379,NULL
131036,639648,10,3402652,NULL
391491,639648,10,3402723,NULL
202555,639648,10,3402853,NULL
202555,639648,10,3402853,NULL
448029,639648,10,3402869,NULL
567588,639648,9,3403230,NULL
497352,639648,10,3403312,NULL
553765,639648,9,3403328,NULL
383402,639649,9,3402001,NULL
456274,639649,9,3402478,NULL
476533,639649,9,3402747,NULL
131036,639649,9,3402767,NULL
202555,639649,9,3402819,NULL
543310,639649,9,3402897,NULL
567588,639649,9,3403043,NULL
553765,639649,9,3403368,NULL
391094,639649,9,3403891,NULL
554041,639649,9,3403940,NULL
383402,639650,9,3402189,NULL
131036,639650,9,3402609,NULL
543310,639650,9,3402843,NULL
497810,639650,9,3402903,NULL
402597,639650,9,3403042,NULL
314780,639650,9,3403148,NULL
511442,639650,9,3403494,NULL
567588,639650,9,3403496,NULL
291446,639650,9,3403574,NULL
172112,639650,9,3403795,NULL
548102,639651,10,3228514,NULL
383402,639651,10,3402146,NULL
391094,639651,10,3441814,NULL
562909,639651,10,3444486,NULL
250671,639651,10,3446711,NULL
390333,639651,10,3447365,NULL
291446,639651,9,3447547,NULL
522199,639651,10,3447809,NULL
389603,639651,10,3448023,NULL
555397,639651,10,3461653,NULL
383402,639652,10,3402388,NULL
562909,639652,10,3442535,NULL
391094,639652,9,3442625,NULL
392421,639652,9,3442646,NULL
389603,639652,9,3442971,NULL
396098,639652,10,3443042,NULL
250671,639652,10,3443156,NULL
566288,639652,10,3443185,NULL
569091,639652,10,3443550,NULL
273365,639652,10,3443850,NULL
68282,639653,10,3218211,NULL
383402,639653,10,3402117,NULL
391094,639653,10,3442762,NULL
562909,639653,10,3444241,NULL
250671,639653,10,3446939,NULL
390333,639653,10,3447348,NULL
394987,639653,9,3447586,NULL
509778,639653,10,3447773,NULL
469720,639653,10,3448132,NULL
469720,639653,10,3448208,NULL
533878,639654,9,3221527,NULL
322872,639654,9,3221619,NULL
533926,639654,9,3221749,NULL
389227,639654,9,3221795,NULL
522904,639654,9,3222022,NULL
204539,639654,9,3222042,NULL
15291,639654,9,3222296,NULL
137305,639654,9,3222486,NULL
242660,639654,9,3222772,NULL
138413,639654,9,3222814,NULL
545359,639655,10,3216451,NULL
383402,639655,9,3402230,NULL
567588,639655,9,3402461,NULL
391491,639655,10,3402711,NULL
138413,639655,9,3403850,NULL
554041,639655,10,3404009,NULL
134232,639655,10,3404186,NULL
568138,639655,9,3404442,NULL
509778,639655,9,3404620,NULL
391094,639655,9,3404922,NULL
383402,639656,10,3402332,NULL
391094,639656,10,3442701,NULL
562909,639656,10,3444431,NULL
562909,639656,10,3444431,NULL
250671,639656,10,3446925,NULL
390333,639656,10,3447493,NULL
390333,639656,10,3447493,NULL
488390,639656,10,3461919,NULL
138413,639656,9,3462329,NULL
273697,639656,10,3462496,NULL
151397,639656,10,3462630,NULL
503753,639656,10,3462666,NULL
383402,639657,9,3402479,NULL
131036,639657,9,3402618,NULL
391491,639657,9,3402704,NULL
476533,639657,9,3402765,NULL
497810,639657,9,3402928,NULL
448029,639657,9,3402943,NULL
567588,639657,9,3403108,NULL
497352,639657,9,3403322,NULL
373589,639657,9,3403526,NULL
6843,639657,10,3403564,NULL
549611,639658,9,3245975,NULL
399482,639658,9,3246004,NULL
109591,639658,10,3246011,NULL
550380,639658,10,3246130,NULL
383402,639658,10,3246555,NULL
533926,639658,10,3246861,NULL
132694,639658,9,3246988,NULL
426407,639658,10,3247586,NULL
550727,639658,10,3247615,NULL
202555,639658,10,3247755,NULL
383402,639659,9,3402443,NULL
568138,639659,9,3402604,NULL
448029,639659,9,3402802,NULL
131036,639659,10,3402845,NULL
202555,639659,9,3402873,NULL
497810,639659,9,3402911,NULL
149681,639659,9,3402982,NULL
567588,639659,9,3403430,NULL
511442,639659,9,3403473,NULL
6843,639659,9,3403525,NULL
383402,639660,10,3402505,NULL
391094,639660,10,3443427,NULL
562909,639660,10,3444372,NULL
250671,639660,10,3447998,NULL
390333,639660,10,3453763,NULL
503753,639660,9,3462852,NULL
291446,639660,10,3463172,NULL
399482,639660,9,3463557,NULL
569091,639660,10,3464030,NULL
571683,639660,10,3464620,NULL
383402,639661,9,3403679,NULL
499599,639661,9,3403762,NULL
172112,639661,9,3403781,NULL
279988,639661,9,3403947,NULL
554041,639661,9,3403985,NULL
296031,639661,9,3404032,NULL
391094,639661,9,3404167,NULL
568138,639661,9,3404207,NULL
568138,639661,9,3404207,NULL
261717,639661,9,3404288,NULL
256036,639661,9,3404303,NULL
499384,639662,10,3220351,NULL
548552,639662,10,3233531,NULL
383402,639662,10,3403726,NULL
391094,639662,10,3446282,NULL
250671,639662,10,3448952,NULL
390333,639662,10,3454108,NULL
151397,639662,10,3462253,NULL
151397,639662,10,3462253,NULL
569091,639662,10,3464062,NULL
385821,639662,10,3469727,NULL
110503,639662,10,3496913,NULL
548411,639663,10,3231800,NULL
549611,639663,9,3248286,NULL
413725,639663,9,3248314,NULL
296273,639663,9,3248382,NULL
549297,639663,10,3248384,NULL
550771,639663,9,3248526,NULL
494655,639663,10,3249066,NULL
391094,639663,9,3249100,NULL
495782,639663,9,3249557,NULL
476533,639663,9,3249634,NULL
383402,639664,9,3408410,NULL
504181,639664,10,3408591,NULL
564152,639664,10,3410653,NULL
448029,639664,10,3411417,NULL
391094,639664,9,3412675,NULL
185209,639664,9,3412748,NULL
268456,639664,9,3413159,NULL
562909,639664,9,3413183,NULL
435694,639664,10,3413447,NULL
394987,639664,9,3413563,NULL
383402,639665,9,3406833,NULL
502029,639665,9,3406950,NULL
506554,639665,9,3406997,NULL
391094,639665,9,3407246,NULL
448029,639665,9,3407555,NULL
397522,639665,9,3407794,NULL
299211,639665,9,3407948,NULL
388604,639665,9,3407977,NULL
543310,639665,9,3408002,NULL
391491,639665,9,3408063,NULL
383402,639666,9,3406709,NULL
554994,639666,9,3406768,NULL
448029,639666,9,3407029,NULL
74700,639666,9,3407109,NULL
502029,639666,9,3407241,NULL
543310,639666,9,3407282,NULL
391491,639666,9,3407437,NULL
541577,639666,9,3407559,NULL
390333,639666,9,3407754,NULL
299211,639666,9,3407883,NULL
383402,639667,9,3406673,NULL
541577,639667,9,3407284,NULL
448029,639667,9,3407341,NULL
74700,639667,9,3407355,NULL
237645,639667,9,3407445,NULL
138413,639667,9,3407758,NULL
543310,639667,9,3408003,NULL
391491,639667,10,3408071,NULL
506982,639667,9,3408132,NULL
562909,639667,10,3409198,NULL
383402,639668,9,3407147,NULL
502029,639668,9,3407174,NULL
74700,639668,9,3407333,NULL
567588,639668,9,3408237,NULL
560688,639668,9,3408285,NULL
314780,639668,9,3408577,NULL
138413,639668,9,3408654,NULL
412681,639668,9,3408799,NULL
498606,639668,9,3409059,NULL
568494,639668,9,3409773,NULL
383402,639669,9,3407196,NULL
74700,639669,9,3407273,NULL
568540,639669,9,3407323,NULL
541577,639669,10,3407332,NULL
448029,639669,9,3407381,NULL
185209,639669,9,3407539,NULL
397522,639669,9,3407789,NULL
188619,639669,10,3407913,NULL
124105,639669,9,3407989,NULL
560688,639669,9,3408168,NULL
383402,639670,9,3408206,NULL
567588,639670,10,3409331,NULL
448029,639670,10,3411461,NULL
562909,639670,10,3413137,NULL
453593,639670,10,3414680,NULL
250671,639670,9,3416616,NULL
390333,639670,9,3417274,NULL
569091,639670,9,3421332,NULL
465624,639670,10,3421381,NULL
398533,639670,9,3421562,NULL
383402,639671,10,3407218,NULL
390333,639671,10,3454444,NULL
250671,639671,10,3462379,NULL
151397,639671,10,3463391,NULL
384908,639671,10,3497664,NULL
447985,639671,9,3497702,NULL
237645,639671,10,3497997,NULL
508418,639671,10,3498095,NULL
429166,639671,9,3498240,NULL
411147,639671,9,3498561,NULL
548552,639672,9,3233905,NULL
543310,639672,9,3234326,NULL
548868,639672,9,3234385,NULL
548989,639672,9,3234850,NULL
548982,639672,9,3234853,NULL
549021,639672,9,3234856,NULL
391094,639672,9,3234957,NULL
202555,639672,9,3235022,NULL
549185,639672,9,3235353,NULL
235629,639672,9,3235579,NULL
549031,639672,9,3236265,NULL
383402,639673,9,3408462,NULL
567588,639673,9,3408915,NULL
498606,639673,9,3409219,NULL
394987,639673,9,3409684,NULL
562417,639673,9,3409938,NULL
568729,639673,9,3410084,NULL
262032,639673,9,3410204,NULL
397522,639673,9,3410294,NULL
476533,639673,9,3410481,NULL
279807,639673,9,3410805,NULL
548411,639674,9,3260410,NULL
441586,639674,9,3260545,NULL
137305,639674,9,3260573,NULL
548344,639674,9,3260769,NULL
250671,639674,9,3261004,NULL
494655,639674,9,3261133,NULL
552903,639674,9,3261724,NULL
240505,639674,9,3262132,NULL
383402,639674,9,3262173,NULL
502029,639674,9,3262455,NULL
383402,639675,10,3408338,NULL
391094,639675,10,3447682,NULL
390333,639675,10,3454415,NULL
390333,639675,10,3454415,NULL
250671,639675,10,3460372,NULL
110503,639675,10,3497643,NULL
574538,639675,10,3498062,NULL
237645,639675,10,3498137,NULL
429166,639675,10,3498207,NULL
562909,639675,10,3498676,NULL
138413,639675,10,3498930,NULL
383402,639676,10,3408691,NULL
391094,639676,9,3447822,NULL
571367,639676,10,3448092,NULL
570582,639676,9,3448381,NULL
391491,639676,10,3448495,NULL
390333,639676,9,3453741,NULL
250671,639676,9,3456231,NULL
562909,639676,9,3457954,NULL
476533,639676,10,3458310,NULL
552873,639676,10,3458831,NULL
456691,639676,9,3458840,NULL
383402,639677,10,3408492,NULL
391094,639677,9,3447671,NULL
250671,639677,10,3447783,NULL
333933,639677,10,3447815,NULL
571406,639677,10,3448429,NULL
476533,639677,10,3448729,NULL
390333,639677,10,3453730,NULL
571865,639677,10,3458962,NULL
569091,639677,10,3460629,NULL
571523,639677,10,3461547,NULL
571523,639677,10,3461547,NULL
21447,639678,9,3217925,NULL
533926,639678,9,3217991,NULL
393333,639678,9,3218027,NULL
364747,639678,9,3218136,NULL
294119,639678,9,3218441,NULL
391094,639678,9,3218972,NULL
383402,639678,9,3218994,NULL
391219,639678,9,3219006,NULL
86392,639678,9,3219091,NULL
250671,639678,9,3219155,NULL
383402,639679,9,3408682,NULL
567588,639679,9,3408900,NULL
412681,639679,9,3408931,NULL
138413,639679,9,3409089,NULL
498606,639679,9,3409291,NULL
568729,639679,9,3410137,NULL
397522,639679,9,3410292,NULL
390333,639679,9,3410390,NULL
390333,639679,9,3410390,NULL
568787,639679,9,3410502,NULL
564152,639679,9,3410562,NULL
383402,639680,9,3408531,NULL
567588,639680,9,3408956,NULL
498606,639680,9,3409266,NULL
568494,639680,9,3409813,NULL
132686,639680,9,3410252,NULL
262032,639680,9,3410258,NULL
397522,639680,9,3410277,NULL
390333,639680,9,3410377,NULL
416257,639680,9,3410492,NULL
564152,639680,9,3410630,NULL
383402,639681,9,3408677,NULL
412681,639681,9,3408736,NULL
138413,639681,9,3408740,NULL
567588,639681,9,3408974,NULL
562909,639681,9,3409003,NULL
394987,639681,9,3409620,NULL
240505,639681,9,3409632,NULL
568494,639681,9,3409768,NULL
568729,639681,9,3410091,NULL
132686,639681,9,3410216,NULL
383402,639682,9,3408692,NULL
412681,639682,9,3408910,NULL
562909,639682,9,3409008,NULL
567588,639682,9,3409254,NULL
498606,639682,9,3409277,NULL
562417,639682,9,3409898,NULL
568729,639682,10,3409993,NULL
262032,639682,9,3410250,NULL
509778,639682,9,3410325,NULL
476533,639682,9,3410490,NULL
383402,639683,9,3408710,NULL
562909,639683,9,3408994,NULL
567588,639683,9,3409147,NULL
566182,639683,9,3409183,NULL
361223,639683,9,3409393,NULL
497810,639683,10,3409522,NULL
562417,639683,10,3410001,NULL
245305,639683,9,3410424,NULL
568787,639683,10,3410503,NULL
564152,639683,10,3410636,NULL
383402,639684,9,3408834,NULL
567588,639684,9,3409195,NULL
497810,639684,9,3409474,NULL
240505,639684,9,3409623,NULL
60234,639684,9,3410031,NULL
60234,639684,9,3410031,NULL
132686,639684,9,3410226,NULL
509778,639684,9,3410353,NULL
390333,639684,9,3410359,NULL
564152,639684,9,3410548,NULL
394987,639684,9,3410747,NULL
497370,639685,9,3236572,NULL
204539,639685,9,3236889,NULL
547984,639685,10,3236927,NULL
494655,639685,9,3237102,NULL
383402,639685,9,3237236,NULL
549887,639685,9,3237264,NULL
550179,639685,9,3237425,NULL
550012,639685,9,3237578,NULL
504631,639685,9,3237595,NULL
138413,639685,9,3237597,NULL
497988,639686,9,3243223,NULL
314176,639686,9,3243295,NULL
497352,639686,9,3243344,NULL
503957,639686,9,3243365,NULL
65569,639686,9,3243578,NULL
497788,639686,9,3243808,NULL
383402,639686,9,3243839,NULL
529976,639686,9,3243959,NULL
250671,639686,9,3244075,NULL
541450,639686,9,3244155,NULL
383402,639687,9,3409637,NULL
562417,639687,9,3409937,NULL
567310,639687,9,3409974,NULL
60234,639687,9,3410050,NULL
411254,639687,9,3410088,NULL
568138,639687,9,3410163,NULL
262032,639687,9,3410209,NULL
362038,639687,9,3410293,NULL
509778,639687,9,3410351,NULL
390333,639687,9,3410356,NULL
21447,639688,10,3218152,NULL
495501,639688,9,3241877,NULL
549772,639688,9,3241959,NULL
394521,639688,9,3241987,NULL
546919,639688,10,3242378,NULL
74700,639688,10,3242391,NULL
548552,639688,9,3242750,NULL
321874,639688,9,3242959,NULL
549735,639688,10,3242994,NULL
274821,639688,10,3243160,NULL
383402,639689,10,3409668,NULL
391094,639689,9,3455419,NULL
390333,639689,10,3455533,NULL
390333,639689,10,3455533,NULL
568020,639689,9,3455682,NULL
401292,639689,10,3455989,NULL
336367,639689,10,3456130,NULL
399482,639689,9,3456556,NULL
509778,639689,10,3456621,NULL
509778,639689,10,3456621,NULL
291446,639689,9,3456991,NULL
250671,639689,10,3457015,NULL
383402,639690,9,3410672,NULL
394987,639690,9,3410861,NULL
391094,639690,9,3410893,NULL
262032,639690,9,3411009,NULL
448029,639690,9,3411068,NULL
390333,639690,9,3411342,NULL
568576,639690,10,3411352,NULL
526603,639690,9,3411466,NULL
164065,639690,9,3412001,NULL
568744,639690,9,3412067,NULL
546783,639691,9,3213186,NULL
544654,639691,10,3213262,NULL
498589,639691,9,3213340,NULL
383402,639691,9,3213798,NULL
441586,639691,9,3213836,NULL
436914,639691,9,3213882,NULL
494655,639691,9,3213953,NULL
502002,639691,9,3213974,NULL
457992,639691,9,3214350,NULL
285290,639691,9,3214445,NULL
383402,639692,9,3410785,NULL
448029,639692,9,3411081,NULL
568810,639692,9,3411130,NULL
394987,639692,9,3411370,NULL
303634,639692,9,3411588,NULL
568138,639692,9,3411909,NULL
391094,639692,9,3412014,NULL
562909,639692,9,3412088,NULL
509778,639692,9,3412149,NULL
390333,639692,9,3412219,NULL
390333,639692,9,3412219,NULL
383402,639693,9,3410865,NULL
551665,639693,9,3410885,NULL
567310,639693,9,3411001,NULL
394987,639693,9,3411115,NULL
448029,639693,9,3411401,NULL
391094,639693,9,3411496,NULL
412589,639693,9,3411769,NULL
310852,639693,9,3412007,NULL
566309,639693,9,3412054,NULL
497810,639693,9,3412144,NULL
548411,639694,10,3231900,NULL
383402,639694,9,3411163,NULL
562909,639694,10,3412773,NULL
391094,639694,10,3413436,NULL
453593,639694,9,3414685,NULL
250671,639694,10,3416428,NULL
390333,639694,9,3417282,NULL
384824,639694,10,3417611,NULL
569091,639694,10,3421404,NULL
569410,639694,9,3421917,NULL
546783,639695,10,3213210,NULL
383402,639695,9,3410779,NULL
448029,639695,9,3411103,NULL
509778,639695,9,3412172,NULL
562909,639695,9,3412528,NULL
391094,639695,9,3412551,NULL
185209,639695,9,3412711,NULL
60234,639695,9,3412762,NULL
60234,639695,9,3412762,NULL
508528,639695,9,3412990,NULL
497810,639695,9,3413907,NULL
541577,639695,9,3413975,NULL
383402,639696,9,3411296,NULL
526603,639696,9,3411480,NULL
303634,639696,9,3411649,NULL
390333,639696,9,3411807,NULL
391094,639696,9,3411912,NULL
568138,639696,9,3412009,NULL
562909,639696,9,3412096,NULL
509778,639696,9,3412158,NULL
138413,639696,9,3412210,NULL
503753,639696,9,3413097,NULL
383402,639697,9,3410771,NULL
448029,639697,9,3411086,NULL
568810,639697,9,3411155,NULL
391094,639697,9,3411733,NULL
509778,639697,9,3411985,NULL
310852,639697,9,3411993,NULL
384078,639697,9,3412013,NULL
566309,639697,9,3412024,NULL
390333,639697,9,3412215,NULL
568916,639697,9,3412495,NULL
211394,639698,9,3247254,NULL
250671,639698,9,3247505,NULL
550727,639698,9,3247645,NULL
389603,639698,9,3247867,NULL
383402,639698,9,3247969,NULL
391094,639698,9,3248127,NULL
551868,639698,9,3248212,NULL
549297,639698,9,3248267,NULL
413725,639698,9,3248348,NULL
543310,639698,10,3249077,NULL
543310,639698,10,3249077,NULL
497370,639699,9,3236711,NULL
204539,639699,9,3236866,NULL
528558,639699,9,3236878,NULL
547984,639699,9,3236939,NULL
494655,639699,9,3237140,NULL
550133,639699,9,3237218,NULL
550158,639699,9,3237377,NULL
550012,639699,9,3237518,NULL
504631,639699,9,3237643,NULL
68681,639699,9,3237668,NULL
383402,639700,9,3457231,NULL
389241,639700,9,3457308,NULL
562909,639700,9,3457894,NULL
390333,639700,9,3457898,NULL
391094,639700,9,3458078,NULL
476533,639700,9,3458145,NULL
250671,639700,9,3458214,NULL
571641,639700,9,3458811,NULL
394987,639700,9,3459291,NULL
561324,639700,9,3459825,NULL
506743,639700,9,3459888,NULL
383402,639701,9,3457386,NULL
389603,639701,9,3457450,NULL
562909,639701,9,3457562,NULL
273365,639701,9,3457622,NULL
571523,639701,9,3457696,NULL
391094,639701,9,3458030,NULL
299211,639701,9,3458231,NULL
456691,639701,10,3458491,NULL
497810,639701,9,3458572,NULL
571865,639701,9,3458606,NULL
383402,639702,9,3457657,NULL
273365,639702,9,3457834,NULL
390333,639702,9,3457866,NULL
562909,639702,9,3458131,NULL
250671,639702,9,3458162,NULL
476533,639702,9,3458364,NULL
571523,639702,10,3458839,NULL
571641,639702,10,3458842,NULL
394987,639702,9,3459397,NULL
291446,639702,9,3459969,NULL
383402,639703,10,3457557,NULL
252366,639703,9,3977312,NULL
622491,639703,9,3977374,NULL
622518,639703,10,3977571,NULL
619999,639703,10,3977819,NULL
619999,639703,10,3977819,NULL
622513,639703,10,3977911,NULL
622488,639703,9,3977945,NULL
569410,639703,10,3978820,NULL
619617,639703,10,3978852,NULL
622455,639703,10,3979480,NULL
622532,639703,9,3980254,NULL
383402,639704,10,3457584,NULL
613988,639704,10,3983914,NULL
626136,639704,10,4037645,NULL
626160,639704,9,4037800,NULL
625965,639704,9,4037953,NULL
623832,639704,9,4037988,NULL
626103,639704,10,4038142,NULL
626121,639704,10,4038399,NULL
317238,639704,10,4038611,NULL
2830,639704,9,4038718,NULL
625982,639704,9,4038766,NULL
383402,639705,9,3457637,NULL
389241,639705,9,3457649,NULL
562909,639705,9,3457666,NULL
390333,639705,9,3457906,NULL
250671,639705,9,3457961,NULL
391491,639705,9,3458432,NULL
456691,639705,9,3458466,NULL
291446,639705,9,3458727,NULL
571523,639705,9,3458898,NULL
394987,639705,9,3459338,NULL
383402,639706,9,3458636,NULL
571523,639706,9,3458836,NULL
561324,639706,9,3459674,NULL
291446,639706,9,3459908,NULL
413725,639706,9,3460183,NULL
250671,639706,9,3460257,NULL
572050,639706,9,3460367,NULL
389603,639706,9,3460538,NULL
394987,639706,9,3460546,NULL
569091,639706,9,3460613,NULL
383402,639707,10,3459008,NULL
2830,639707,9,4038987,NULL
620982,639707,9,4039008,NULL
624585,639707,9,4039292,NULL
622113,639707,10,4039418,NULL
626237,639707,9,4039558,NULL
626058,639707,10,4039640,NULL
285290,639707,9,4039779,NULL
214478,639707,9,4040053,NULL
624631,639707,10,4040157,NULL
383402,639708,10,3459370,NULL
626121,639708,9,4039634,NULL
626299,639708,10,4039705,NULL
626324,639708,10,4039714,NULL
622867,639708,10,4040085,NULL
626026,639708,9,4040136,NULL
626247,639708,10,4040472,NULL
625304,639708,10,4040714,NULL
389603,639708,10,4040750,NULL
624526,639708,10,4040761,NULL
383402,639709,9,3458986,NULL
159448,639709,9,3459308,NULL
291446,639709,9,3459902,NULL
413725,639709,9,3460206,NULL
250671,639709,9,3460232,NULL
498381,639709,9,3460356,NULL
571451,639709,9,3460397,NULL
383031,639709,9,3460572,NULL
569091,639709,9,3460633,NULL
390333,639709,9,3460795,NULL
383402,639710,9,3459062,NULL
394987,639710,9,3459381,NULL
561324,639710,9,3459712,NULL
384360,639710,9,3459942,NULL
291446,639710,9,3459985,NULL
250671,639710,9,3460240,NULL
498381,639710,9,3460415,NULL
489134,639710,9,3460438,NULL
389603,639710,9,3460607,NULL
390333,639710,9,3460678,NULL
383402,639711,9,3459081,NULL
413725,639711,9,3460195,NULL
569091,639711,9,3460311,NULL
394987,639711,9,3460475,NULL
390333,639711,9,3460822,NULL
329843,639711,9,3461082,NULL
260101,639711,9,3461101,NULL
554028,639711,9,3461151,NULL
417067,639711,9,3461372,NULL
159448,639711,9,3461431,NULL
546029,639712,9,3205652,NULL
74700,639712,9,3205703,NULL
285290,639712,9,3205716,NULL
546138,639712,10,3205743,NULL
531791,639712,9,3205935,NULL
546038,639712,9,3206103,NULL
299211,639712,9,3206191,NULL
457992,639712,9,3206230,NULL
394987,639712,9,3206569,NULL
406732,639712,9,3206604,NULL
383402,639713,9,3459113,NULL
394987,639713,9,3459301,NULL
569091,639713,9,3460148,NULL
250671,639713,9,3460284,NULL
383031,639713,9,3460350,NULL
489134,639713,10,3460445,NULL
390333,639713,9,3460946,NULL
260101,639713,10,3461100,NULL
145112,639713,10,3461247,NULL
417067,639713,9,3461289,NULL
509778,639713,9,3461291,NULL
544035,639713,9,3461352,NULL
439759,639714,9,3195481,NULL
502002,639714,9,3195600,NULL
539551,639714,9,3195634,NULL
439559,639714,9,3195660,NULL
413096,639714,9,3195804,NULL
292077,639714,9,3195855,NULL
391094,639714,9,3196070,NULL
545293,639714,9,3196122,NULL
138413,639714,9,3196265,NULL
506982,639714,9,3196280,NULL
383402,639715,9,3459214,NULL
384396,639715,9,3459876,NULL
550972,639715,9,3459920,NULL
291446,639715,9,3459961,NULL
498381,639715,9,3460033,NULL
126511,639715,9,3460096,NULL
250671,639715,9,3460333,NULL
489134,639715,9,3460511,NULL
394987,639715,9,3460540,NULL
390333,639715,9,3460715,NULL
386454,639716,9,3217986,NULL
383402,639716,9,3218111,NULL
393333,639716,9,3218260,NULL
533926,639716,9,3218493,NULL
391094,639716,9,3218837,NULL
546493,639716,9,3218988,NULL
509778,639716,9,3219193,NULL
235629,639716,9,3219286,NULL
86392,639716,9,3219347,NULL
250671,639716,9,3219358,NULL
383402,639717,9,3459377,NULL
553422,639717,10,3459735,NULL
126511,639717,9,3460133,NULL
413725,639717,9,3460188,NULL
571451,639717,9,3460383,NULL
498381,639717,9,3460401,NULL
489134,639717,9,3460490,NULL
390333,639717,9,3460711,NULL
572078,639717,9,3460761,NULL
389603,639717,9,3460876,NULL
383402,639718,10,3459413,NULL
626705,639718,10,4045095,NULL
626744,639718,10,4045121,NULL
620990,639718,10,4045229,NULL
620433,639718,10,4045230,NULL
626026,639718,9,4045415,NULL
619894,639718,9,4045634,NULL
444384,639718,10,4045781,NULL
626811,639718,10,4045785,NULL
623762,639718,10,4045857,NULL
626298,639718,10,4045865,NULL
383402,639719,9,3459622,NULL
569091,639719,9,3460307,NULL
390333,639719,9,3460676,NULL
142372,639719,9,3460748,NULL
572078,639719,9,3460758,NULL
389603,639719,9,3460884,NULL
509778,639719,9,3461166,NULL
260101,639719,9,3461211,NULL
473846,639719,9,3461694,NULL
488390,639719,9,3461700,NULL
383402,639720,9,3459564,NULL
561324,639720,9,3459835,NULL
550972,639720,9,3459927,NULL
489134,639720,9,3460428,NULL
383031,639720,9,3460478,NULL
257260,639720,9,3460593,NULL
390333,639720,9,3460770,NULL
572078,639720,9,3460791,NULL
389603,639720,9,3461051,NULL
509778,639720,9,3461093,NULL
383402,639721,9,3459626,NULL
413725,639721,9,3460192,NULL
569091,639721,9,3460305,NULL
571451,639721,9,3460460,NULL
389603,639721,9,3460592,NULL
390333,639721,9,3460675,NULL
329843,639721,9,3461223,NULL
509778,639721,9,3461277,NULL
571523,639721,9,3461527,NULL
159448,639721,9,3461658,NULL
383402,639722,10,3459778,NULL
621148,639722,10,3973166,NULL
622754,639722,10,3987304,NULL
14413,639722,10,4047910,NULL
509778,639722,10,4047976,NULL
387272,639722,10,4048193,NULL
387272,639722,10,4048193,NULL
623430,639722,10,4048321,NULL
626868,639722,10,4049499,NULL
438649,639722,10,4049570,NULL
620433,639722,10,4049580,NULL
383402,639723,10,3459724,NULL
591393,639723,10,3642280,NULL
591393,639723,10,3642280,NULL
621403,639723,10,3983962,NULL
622184,639723,9,3984485,NULL
122488,639723,10,3984587,NULL
619660,639723,10,3984609,NULL
622760,639723,10,3984758,NULL
622560,639723,9,3984867,NULL
319446,639723,10,3984987,NULL
622693,639723,10,3985127,NULL
548411,639724,9,3261777,NULL
546919,639724,9,3261917,NULL
502029,639724,9,3262599,NULL
285290,639724,9,3263020,NULL
552957,639724,9,3263099,NULL
383402,639724,9,3263552,NULL
497810,639724,9,3263664,NULL
386999,639724,9,3263666,NULL
550133,639724,9,3263723,NULL
250671,639724,9,3263829,NULL
383402,639725,9,3463077,NULL
413669,639725,10,3463127,NULL
569091,639725,9,3463292,NULL
250671,639725,9,3463382,NULL
390333,639725,9,3463490,NULL
572330,639725,9,3463569,NULL
554666,639725,9,3465514,NULL
394987,639725,9,3466260,NULL
151397,639725,10,3467172,NULL
509778,639725,9,3467661,NULL
383402,639726,9,3459783,NULL
413669,639726,9,3459841,NULL
291446,639726,9,3459988,NULL
250671,639726,9,3460308,NULL
569091,639726,9,3460345,NULL
498381,639726,9,3460406,NULL
394987,639726,9,3460512,NULL
571655,639726,9,3460682,NULL
572078,639726,9,3460737,NULL
142372,639726,9,3460788,NULL
383402,639727,10,3463159,NULL
623120,639727,10,3997761,NULL
621070,639727,10,4048805,NULL
620433,639727,10,4048905,NULL
626868,639727,9,4049368,NULL
625230,639727,10,4049473,NULL
626943,639727,10,4049531,NULL
625789,639727,9,4049619,NULL
626970,639727,10,4049993,NULL
625384,639727,10,4050279,NULL
383402,639728,9,3463157,NULL
291446,639728,9,3463173,NULL
390333,639728,9,3463655,NULL
